chromosome	col1	col2	afdGANY	afdNYNS	afdNSQU	fstNSQU	fstNYNS	fstGANY	MAQU_pi2	MBNS_pi2	PANY_pi2	JIGA_pi2	LDmaqu	LDmbns	LDpany	LDjiga	GANYdxy	NYNSdxy	NSQUdxy	tajJIGA	tajPANY	tajMBNS	tajMAQU	avgrr	avgrrNY	avgrrF1	gc	exond	in_telo	in_centro	in_inv	midpoint	regions	group
8	8100000	8150000	0.1309163196681308	0.05531185456320156	0.05908938701805759	0.07034644101250515	0.04834659955451916	0.2724784572089123	0.0111386364512631	0.01259370984476715	0.01278995901442307	0.0110580947317835	0.09774611959390118	0.09717955520104184	0.07008118942680316	0.1022189013411938	0.01486196846309976	0.01212008249064615	0.01172813339733304	-1.145092	-1.145869	0.253135	0.600386	6.34	7.14	NA	0.38764	0.07084	no	no	inversion	8125000	inversion	inversion
8	8150000	8200000	0.12349901455525608	0.06082552668463611	0.08267891859838275	0.10990512953600974	0.04961224439297425	0.24302002591521088	0.00940934390878175	0.00978336855371074	0.01066368227645529	0.00830285375075015	0.10690568344239394	0.09788091227083195	0.06828573547436653	1	0.01103151225856683	0.00972921016296906	0.00993723969910759	-1.394042	-1.272398	-0.135609	0.552554	NA	NA	NA	0.41184	0.09256	no	no	inversion	8175000	inversion	inversion
8	8200000	8250000	0.16211778343023256	0.07223426162790698	0.08828912645348838	0.111499193147186	0.06015232669144205	0.29813414984881215	0.00912650272964142	0.00940201793943383	0.01123584506955431	0.0088560077748599	0.12067286162895498	0.11606585774560312	0.0835981262404545	1	0.01271286713275395	0.00997418638054483	0.00928852515263084	-1.2706	-0.988137	0.208668	0.736099	NA	NA	NA	0.41758	0.31614	no	no	inversion	8225000	inversion	inversion
8	8250000	8300000	0.12871732907348243	0.06767641916932908	0.07918012587859426	0.10279697357986832	0.06034842440632369	0.23294020248219496	0.01132324805562812	0.01184502405546623	0.013316949013224	0.01120657642167004	0.11468864447616577	0.10931454384044752	0.07632174236691597	0.1155973121691291	0.01415267039115342	0.01189538022202421	0.01149770635772562	-1.144444	-0.981778	0.211318	0.758966	6.83	NA	0	0.43628	0.22116	no	no	inversion	8275000	inversion	inversion
8	8300000	8350000	0.13591488980716254	0.0609482303030303	0.07999563581267218	0.11506194408647905	0.05390632775078735	0.27306134077718075	0.00838025622	0.0088507429	0.00986888446	0.00845645932	0.10977953957933322	0.10130295145374116	0.06850138661794192	0.10803646405927736	0.01065624006374311	0.00881315776677674	0.0087422008289554	-1.445592	-1.40376	-0.056956	0.373898	7.095000000000001	7.13	0	0.4245	0.0972	no	no	inversion	8325000	inversion	inversion
8	8350000	8400000	0.11499383566058002	0.05174385767991407	0.08442679860365199	0.1228551911506322	0.04213820048765896	0.2007709392981085	0.00960446408817635	0.01027731738110984	0.01106302901803607	0.00933937476953908	0.1196744743141304	0.09165088210097604	0.0640432227560734	0.09849785533776688	0.01133626108341264	0.01007231900613075	0.01025909949593538	-1.282883	-1.227781	-0.055224	0.621252	NA	7.11	0	0.40986	0.11722	no	no	inversion	8375000	inversion	inversion
8	8400000	8450000	0.13037980255130338	0.05954305158069883	0.08581948585690516	0.1228970107425708	0.0464319173546701	0.24103091964167833	0.0110888224209326	0.01243833668221025	0.01383683843799388	0.01030491980396079	0.1075897852468288	0.10148094731092176	0.07855326774202037	0.12413916673541264	0.0147113009849083	0.01264468142278852	0.01265132744141637	-1.171008	-0.924724	0.205395	0.587609	7.42	7.1	0	0.41612	0.12182	no	no	inversion	8425000	inversion	inversion
8	8450000	8500000	0.12798620021881835	0.06320581072210066	0.0804971307439825	0.11784666445659452	0.05164836708449646	0.19908759729640427	0.01208821458316487	0.01520909985665542	0.01648909878902478	0.01430182112480646	0.11045158409525836	0.10616774887822993	0.07798667916152249	1	0.01763913978636914	0.01533352071139048	0.01443004792737493	-0.720159	-0.778925	0.460957	0.668994	NA	NA	0	0.389	0.1109	no	no	inversion	8475000	inversion	inversion
8	8500000	8550000	0.13456267775229358	0.07017246616972478	0.10944084059633027	0.19488716959904503	0.05579953045913417	0.21462456592891924	0.00971216884867547	0.01334131315532796	0.01471385448003902	0.01151872903081642	0.1111348045744208	0.10198543706181255	0.07325417828009557	0.13496524446267433	0.01529984629099321	0.01379063339876546	0.01346703349954593	-0.919013	-0.822377	0.481956	0.525936	7.59	NA	NA	0.4063	0.19892	no	no	inversion	8525000	inversion	inversion
8	8550000	8600000	0.14394034008379888	0.05520904399441341	0.0717639092178771	0.09133469939317596	0.04479874009184868	0.29966014493244453	0.00958137062153674	0.01075019521418139	0.01129766971394278	0.00917182240448089	0.09601509470516814	0.0969973037278818	0.07173660429527225	1	0.01275648260534831	0.01037797466439224	0.01039886878410323	-1.301125	-1.089991	0.198708	0.656937	7.59	NA	NA	0.42994	0.31226	no	no	inversion	8575000	inversion	inversion
8	8600000	8650000	0.0968082369735903	0.06282100142755175	0.08677328765167738	0.11865740538368848	0.04751934505283926	0.17594197661040434	0.01485179199656995	0.01715641270113464	0.01785526364675621	0.01257565566320843	0.1070138275894406	0.0998799561287893	0.0776986686691876	0.0929737363054304	0.01739095925726978	0.01700197247416322	0.01682807969313385	-1.375366	-0.915622	0.305823	0.848817	7.59	6.985	NA	0.2974	0.06626	no	no	inversion	8625000	inversion	inversion
8	8650000	8700000	0.09577490715667313	0.06384183704061895	0.08225441344294004	0.10949511054410724	0.05088632938622159	0.14705487790729987	0.01302167778862734	0.0149616184879882	0.01638410916666666	0.01277556063359629	0.10172350489196902	0.09852094093385214	0.07592160384185251	0.07944025663741468	0.01565542110894923	0.01529126534581268	0.01472087053366682	-1.335473	-1.000602	0.189943	0.63933	7.58	6.96	NA	0.40116	0.09836	no	no	inversion	8675000	inversion	inversion
8	8700000	8750000	0.09037976515472658	0.06121045570156846	0.08090733488766427	0.10945142348138352	0.04827776301269843	0.1369130365326795	0.01521570742	0.0163111623	0.01746615253220257	0.01440372798	0.1037625492326	0.10203246770094634	0.07014589486454553	0.08010224960749557	0.017235805606959292	0.01657740085113427	0.01674139894378721	-1.176465	-1.083923	0.239693	0.773304	7.536666666666666	6.94	NA	0.3835	0	no	no	inversion	8725000	inversion	inversion
8	8750000	8800000	0.08259173876279484	0.06461374677347574	0.08809182688028483	0.13359516275510505	0.05476355369788101	0.10904079926748476	0.01369302892220992	0.01519889584591232	0.01609149058081619	0.01316865204	0.10128412532339852	0.09688468973094652	0.06975786940282111	0.08062195644932285	0.01571994083686805	0.01539785968182832	0.01557315983318559	-1.247471	-1.097987	0.271579	0.718018	NA	NA	NA	0.38866	0.0162	no	no	inversion	8775000	inversion	inversion
8	8800000	8850000	0.09079844758064516	0.06687533618951613	0.07731761743951614	0.10198668368128268	0.06401740409090337	0.1814485318398869	0.01184073136	0.01182261156	0.01309351087999999	0.00921675936	0.09880476949983656	0.1015317822596062	0.07217149749487292	0.08212551986011411	0.01228219641620475	0.01211317039299552	0.01203363254112967	-1.700294	-1.334421	0.044978	0.405701	NA	6.86	NA	0.41506	0.02032	no	no	inversion	8825000	inversion	inversion
8	8850000	8900000	0.09416025328759292	0.07641553744997141	0.09338898627787308	0.14347992974550813	0.0808288898019909	0.13788697926434032	0.01013334157514653	0.01003457822503201	0.011943900120024	0.01039631710342068	0.10272964102977318	0.1064902548173499	0.07099732124195839	0.08904341278902772	0.01164220449747554	0.01079086469640139	0.01078322293709731	-1.359287	-1.298707	0.027636	0.521234	7.195	6.79	0	0.44024	0.25392	no	no	inversion	8875000	inversion	inversion
8	8900000	8950000	0.10210103784056508	0.07418025731584259	0.08277722048435923	0.12318802432411116	0.08533072641225088	0.193373149919854	0.00983655152	0.00968657356	0.01174131128	0.0098071056	0.10220178624187344	0.10764608464102468	0.07137911353642384	0.0934208446954941	0.01205970608524345	0.01071147507071924	0.01043842189928307	-1.509282	-1.27318	-0.034718	0.445468	7.09	NA	NA	0.41694	0.29634	no	no	inversion	8925000	inversion	inversion
8	8950000	9000000	0.09719328188235296	0.06166315435294117	0.07971758070588236	0.09909345080726056	0.04710954118158757	0.1569589681242597	0.01107655333066613	0.012033100020004	0.0129140800360072	0.00984986565313062	0.11192880483512103	0.09796556125274788	0.07147095237244443	0.08426757020995206	0.01245977403904267	0.01206227843740959	0.0120043724344221	-1.529062	-1.258645	0.142812	0.593965	6.99	6.65	NA	0.40392	0.15822	no	no	inversion	8975000	inversion	inversion
8	9000000	9050000	0.09689520719794344	0.0585669969151671	0.06979167866323908	0.07589896534710047	0.04170146440448994	0.15081992762500876	0.01107807643528705	0.0120690154812385	0.01262701593999999	0.01026183922	0.11575033836104076	0.09870961740021052	0.07309403610137073	0.08313214392033542	0.01229740907835521	0.01170170104116099	0.01145000032708132	-1.411093	-1.190126	0.141254	0.473053	6.905	6.55	NA	0.41846	0.29396	no	no	inversion	9025000	inversion	inversion
8	9050000	9100000	0.08737818275862069	0.06017588735632184	0.07974160229885058	0.10044778788436284	0.046830053190737	0.11336770813609512	0.01026914285142491	0.01084869037137826	0.0116771965261241	0.00993377458278304	0.09929211392405064	0.09574039077694577	0.07525404660248797	0.08601919435439234	0.01096167666792502	0.0105944679348408	0.01071841471465885	-1.503884	-1.300392	-0.038457	0.376219	NA	NA	NA	0.43398	0.08586	no	no	inversion	9075000	inversion	inversion
8	9100000	9150000	0.0970767157107232	0.06145868703241895	0.09525458042394017	0.14501971186219728	0.04491639802430573	0.16010152348569695	0.01158813698823909	0.01278009208984769	0.01339240911937614	0.009832066240909	0.11003132135532388	0.1024920916265761	0.07857342085344449	0.09400519558113628	0.012452022144101	0.01248148044578498	0.01295904042114877	-1.520466	-1.065861	0.12836	0.555533	6.623333333333333	6.2	NA	0.42696	0.29774	no	no	inversion	9125000	inversion	inversion
8	9150000	9200000	0.10443108035714288	0.05681956919642857	0.08787355970982143	0.11261232130049234	0.04082570147958114	0.17187670577320127	0.01248144592913422	0.01340046748014274	0.0146361460011971	0.01230315432041961	0.10899039638078348	0.09940541124123228	0.07389080110559566	0.09596119975911908	0.01496431163181967	0.01335562146313309	0.01356710983886487	-1.279004	-1.140796	0.08589	0.763763	6.45	6.03	NA	0.4137	0.12712	no	no	inversion	9175000	inversion	inversion
8	9200000	9250000	0.09722898665183538	0.06878157953281425	0.08996193659621803	0.11264234195376106	0.05348529906002233	0.14380736362754265	0.01363602474800662	0.01522194884269127	0.0164358229882176	0.0129480604928677	0.1075643945825753	0.10458430472806778	0.08914454350967141	0.09647261732367927	0.01552780271670534	0.01499914644878613	0.01458987161657459	-1.22163	-0.944896	0.30707	0.702913	6.395	5.95	NA	0.37244	0.06088	no	no	inversion	9225000	inversion	inversion
8	9250000	9300000	0.10110446476510068	0.06170495022371364	0.09238225447427294	0.1426594783216861	0.05072765835288083	0.2070523215305595	0.0089424062850056	0.00982323314	0.01048849114	0.00833011328	0.10185926867914806	0.09903700180901026	0.07056418541070825	0.09624332614097574	0.01023392100263356	0.00947688449724991	0.00973920683273869	-1.737888	-1.537229	-0.165335	0.149955	6.31	NA	NA	0.42118	0.03458	no	no	inversion	9275000	inversion	inversion
8	9300000	9350000	0.10560019789674951	0.05904358030592734	0.08719354015296367	0.11981753188704054	0.0502704962136485	0.2054156598300319	0.01009067677616959	0.01042902163601064	0.01162089514240538	0.0087380101820364	0.10208573479395992	0.10487856130487164	0.06627723782639379	0.093788075426519	0.01164870581351696	0.01068801937139502	0.01086492485328512	-1.707937	-1.301801	0.011357	0.463385	NA	5.62	NA	0.3999	0.06134	no	no	inversion	9325000	inversion	inversion
8	9350000	9400000	0.10072774402884184	0.06726010590356016	0.09299478684091934	0.12684564048957545	0.06146909060712205	0.1594435843183542	0.01171902871936901	0.01195252095916524	0.01365919826202135	0.01100327821564313	0.10383644584062351	0.108849683658692	0.06679471925445554	0.08162486144945189	0.01340246092422892	0.01266995849010223	0.01290655458179482	-1.36741	-1.159061	0.152429	0.747533	NA	5.47	NA	0.38842	0.0273	no	no	inversion	9375000	inversion	inversion
8	9400000	9450000	0.09937638378143972	0.07491054856895056	0.10772023980919342	0.198432996481248	0.07584360702843236	0.1707102214705135	0.00860480895955504	0.01100334183796856	0.01232138784971377	0.00996229061189938	0.12039071881927	0.11581153972845336	0.06704677512719592	0.08482090337508484	0.01228725025953585	0.01172026432493164	0.01152616558128123	-1.566576	-1.295043	0.17172	0.159165	6.12	NA	0	0.40506	0.11058	no	no	inversion	9425000	inversion	inversion
8	9450000	9500000	0.10484955320435307	0.0645210030229746	0.10181429504232165	0.17420354275899153	0.049269497374904	0.15564049327704496	0.00658204918098361	0.00875335646	0.00952075362	0.00813831162	0.11922494074639896	0.10170629867818053	0.067550191875	0.08328552724594993	0.00939384963613538	0.0086303520081577	0.00846588820741155	-1.657601	-1.382695	-0.045113	0.032004	6.09	NA	NA	0.42704	0.28308	no	no	inversion	9475000	inversion	inversion
8	9500000	9550000	0.10068905159112826	0.0638907449373192	0.08993387897782064	0.1686332201111534	0.0549215008294114	0.1532074555955339	0.00830047716003797	0.01195185956049507	0.0129332823197914	0.01110024555888434	0.11457480730946368	0.10205144447881224	0.06920927326937347	0.0878482775233734	0.01288747241365114	0.01214215350769755	0.01126206016795864	-1.408334	-1.22487	0.056541	-0.025086	NA	5.1	NA	0.40634	0.20724	no	no	inversion	9525000	inversion	inversion
8	9550000	9600000	0.08672876788124156	0.06614118556005398	0.09560647975708504	0.16583829512225406	0.06522058868512555	0.11179282691977656	0.00923258512564468	0.01037167023496571	0.01169191747611784	0.01097338242338468	0.10048009597555836	0.0964287598200766	0.06248580685960053	0.07977187998222617	0.01151405234285557	0.01071078148527876	0.01090038393624225	-1.43011	-1.372104	-0.02329	0.263675	6.043333333333333	4.93	NA	0.41544	0.09722	no	no	inversion	9575000	inversion	inversion
8	9600000	9650000	0.11551772107969152	0.06516392095115682	0.09698576863753214	0.14285241019310219	0.05792471144097659	0.2009474808033162	0.00943913538580972	0.00887154216251584	0.01021062930435848	0.00882018078565154	0.10876050060341629	0.10180988447608856	0.06795571039921143	0.10087448858562038	0.01055622155428519	0.00906652592941142	0.00980628958664106	-1.554105	-1.464509	-0.036492	0.505946	6.02	4.83	NA	0.4248	0.26338	no	no	inversion	9625000	inversion	inversion
8	9650000	9700000	0.08032427741083223	0.05211127542932629	0.0760938428005284	0.10691807878463042	0.04422013591219496	0.11825320133983572	0.00931721438090622	0.00956903980949318	0.01011946972679791	0.00910534885404101	0.0910894468906914	0.09329321325103918	0.06348195594915448	0.07686487178843837	0.00918146333498401	0.00912092124002763	0.00928066558564937	-1.590809	-1.474252	-0.041458	0.253996	NA	NA	NA	0.394	0.0497	no	no	inversion	9675000	inversion	inversion
8	9700000	9750000	0.094010743301179	0.05790651018220793	0.08547500375133976	0.13102089036467188	0.05020003490606947	0.1369966932236182	0.00684379588	0.0077563104	0.00864104846	0.00801277924	0.10118157966419576	0.08913744842264254	0.06093450805113692	0.07803688144590495	0.00858751870046942	0.00778407572917677	0.00763007811277908	-1.74334	-1.652003	-0.404777	0.144192	5.985	NA	0	0.42622	0.09248	no	no	inversion	9725000	inversion	inversion
8	9750000	9800000	0.10145347488584476	0.05896928025114155	0.08249651312785389	0.11888415570907816	0.04398629670410624	0.14040457929454642	0.00729285564246704	0.00838790345504043	0.00930764860160845	0.00807959111093331	0.11128104708316094	0.09652246675002468	0.06499015622079528	0.08730480040073325	0.00899147951347804	0.00835632013781115	0.00824292711936364	-1.756087	-1.531744	-0.16211	0.143752	NA	4.48	0	0.4153	0.05246	no	no	inversion	9775000	inversion	inversion
8	9800000	9850000	0.10264511580294304	0.05573997120921305	0.09189373768394114	0.13560745462090798	0.0442143250245253	0.15361133653481676	0.00782584066208994	0.00874048965379227	0.00937005044641069	0.00907294816267712	0.13389858991248707	0.1056408162105184	0.07447713611961927	0.09277201627408992	0.00950170207774304	0.00831471744185164	0.00837833293259943	-1.547249	-1.496731	-0.338037	0.327527	NA	4.34	0	0.43082	0.24314	no	no	inversion	9825000	inversion	inversion
8	9850000	9900000	0.10734333084004603	0.05563565995397008	0.08458954430379748	0.10515945030586853	0.03639613614315367	0.15762790034540788	0.01024446672800367	0.01140974415953276	0.01157072889999999	0.01093417730354607	0.11153335689112888	0.09993094274898076	0.06714549363982512	1	0.01280793328477103	0.01076477472554208	0.01097089122143821	-1.315346	-1.303417	-0.018407	0.519088	5.92	4.24	0	0.4166	0.10164	no	no	inversion	9875000	inversion	inversion
8	9900000	9950000	0.0955178492063492	0.05540242261904762	0.07784266567460318	0.10594839804250313	0.04229834928728077	0.1226480124514847	0.01097110710443561	0.01229008480960264	0.01303994183454425	0.01131031701713718	0.10642252579246148	0.09844687296645348	0.0699471043583474	0.09158470549110596	0.0131537307158611	0.0120134604391929	0.01181434573267309	-1.32445	-1.170563	-0.056278	0.546604	5.92	4.16	0	0.42088	0.07486	no	no	inversion	9925000	inversion	inversion
