set map mb cm regFn regDr
F1 9 12.43039 100.191 100.213656002567 4.05
F1 9 12.443647 100.191 100.264808811608 4.04
F1 9 12.452952 100.191 100.300725655089 4.03
F1 9 12.453579 100.191 100.303146537355 4.03
F1 9 12.465815 100.191 100.350208197736 4.02
F1 9 12.475838 100.191 100.388493913887 4.01
F1 9 12.495739 100.191 100.463849586212 4
F1 9 12.505998 100.646 100.502373368005 3.99
F1 9 12.538004 100.646 100.621297887218 3.97
F1 9 12.564693 100.646 100.719193290041 3.96
F1 9 12.572961 100.646 100.749319310078 3.96
F1 9 12.589988 100.646 100.811099875471 3.95
F1 9 12.594979 100.646 100.82914849665 3.95
F1 9 12.595092 100.646 100.829556834919 3.95
F1 9 12.616805 100.646 100.907798084774 3.94
F1 9 12.617135 100.646 100.908983649347 3.94
F1 9 12.618596 100.646 100.91422059991 3.94
F1 9 12.626376 100.646 100.941791123222 3.93
F1 9 12.628616 100.646 100.94963368752 3.93
F1 9 12.681932 100.646 101.126207441311 3.93
F1 9 12.698477 100.646 101.178176750913 3.93
F1 9 12.758949 100.646 101.364853136017 3.94
F1 9 12.769286 100.646 101.397103602934 3.95
F1 9 12.801485 101.559 101.500083418009 3.96
F1 9 12.807618 101.559 101.520283945137 3.96
F1 9 12.813129 101.559 101.538633254052 3.97
F1 9 12.821035 101.559 101.565311072091 3.97
F1 9 12.822603 101.559 101.570633638302 3.97
F1 9 12.82415 101.559 101.575861487158 3.97
F1 9 12.851815 102.014 101.665788470417 3.99
F1 9 12.913354 102.014 101.848978820829 4.01
F1 9 12.92538 102.014 101.883384994714 4.02
F1 9 12.926812 102.014 101.887472910403 4.02
F1 9 13.009594 102.468 102.130433603255 4.07
F1 9 13.015589 102.468 102.149244487876 4.07
F1 9 13.021086 102.468 102.166724992899 4.08
F1 9 13.030997 102.468 102.198851673809 4.08
F1 9 13.058047 102.923 102.291152535529 4.11
F1 9 13.071329 102.923 102.337790922534 4.12
F1 9 13.107215 102.923 102.459283742868 4.16
F1 9 13.150434 102.923 102.600005855939 4.2
F1 9 13.191475 102.923 102.73212665416 4.26
F1 9 13.212224 102.923 102.799708119448 4.28
F1 9 13.217984 102.923 102.81866559171 4.29
F1 9 13.237623 102.923 102.884174279959 4.32
F1 9 13.257538 102.923 102.952337729056 4.35
F1 9 13.298768 102.923 103.10104119416 4.41
F1 9 13.314057 102.923 103.159443482191 4.44
F1 9 13.331044 102.923 103.226802883684 4.46
F1 9 13.336955 102.923 103.250903703708 4.47
F1 9 13.384645 102.923 103.450087306271 4.55
F1 9 13.42668 102.923 103.631013384198 4.61
F1 9 13.49361 102.923 103.929109086665 4.71
F1 9 13.510946 102.923 104.008270885517 4.73
F1 9 13.638006 104.291 104.611770741189 4.88
F1 9 13.689457 104.745 104.867263248317 4.95
F1 9 13.741127 105.2 105.129915471869 5.03
F1 9 13.7925 105.2 105.396840222297 5.11
F1 9 13.806181 105.2 105.468864543191 5.13
F1 9 13.862377 105.654 105.768714298133 5.21
F1 9 13.970033 106.109 106.360166504537 5.37
F1 9 14.021993 106.563 106.662371721361 5.44
F1 9 14.145995 107.018 107.459630187443 5.55
F1 9 14.152447 107.018 107.503330601516 5.56
F1 9 14.163123 107.018 107.576002393882 5.57
F1 9 14.250436 107.473 108.183096011303 5.64
F1 9 14.250726 107.473 108.18513862941 5.64
F1 9 14.314637 109.299 108.636634648011 5.68
F1 9 14.322115 109.299 108.689458348869 5.68
F1 9 14.446285 109.754 109.55154985494 5.71
F1 9 14.456123 110.667 109.617771776668 5.71
F1 9 14.592267 111.121 110.477781944158 5.69
F1 9 14.602396 111.576 110.536482857407 5.68
F1 9 14.673694 111.576 110.957626613966 5.66
F1 9 14.728852 111.576 111.294456396104 5.64
F1 9 14.74461 111.576 111.391713140256 5.63
F1 9 14.825921 112.031 111.895244207393 5.57
F1 9 14.826009 112.031 111.895787463604 5.57
F1 9 14.842301 112.031 111.996179725151 5.56
F1 9 14.910151 112.485 112.408102970525 5.51
F1 9 14.930749 112.94 112.530299998004 5.49
F1 9 14.952794 113.394 112.659126031034 5.47
F1 9 15.003105 113.394 112.943990385778 5.43
F1 9 15.015073 113.394 113.009590572519 5.42
F1 9 15.025199 113.394 113.064490083079 5.41
F1 9 15.113663 113.394 113.528045920526 5.31
F1 9 15.124446 113.394 113.582908110171 5.3
F1 9 15.23379 113.849 114.126809062997 5.17
F1 9 15.256673 113.849 114.238991538109 5.15
F1 9 15.266139 113.849 114.285354042817 5.14
F1 9 15.267745 113.849 114.293219045949 5.13
F1 9 15.27565 114.303 114.331932322872 5.12
F1 9 15.299318 114.303 114.447916011159 5.1
F1 9 15.317322 114.303 114.536322731819 5.08
F1 9 15.319377 114.303 114.546428511765 5.07
F1 9 15.354452 114.303 114.719589011338 5.03
F1 9 15.355054 114.303 114.72257183256 5.03
F1 9 15.398528 114.303 114.927197747143 4.99
F1 9 15.431016 115.212 115.069363546751 4.96
F1 9 15.433172 115.212 115.078569518624 4.96
F1 9 15.450362 115.212 115.151237948226 4.94
F1 9 15.49857 115.667 115.351627845593 4.91
F1 9 15.516345 115.667 115.425867058855 4.9
F1 9 15.516795 115.667 115.42775803698 4.9
F1 9 15.516918 115.667 115.428275024654 4.9
F1 9 15.545694 115.667 115.551049537254 4.89
F1 9 15.579901 116.121 115.703978581389 4.88
F1 9 15.62804 116.121 115.920372372381 4.87
F1 9 15.633576 116.121 115.944551615481 4.87
F1 9 15.722165 116.576 116.315209489916 4.85
F1 9 15.768544 116.576 116.499679025952 4.85
F1 9 15.778264 116.576 116.537741078071 4.85
F1 9 15.888149 117.031 116.960130089681 4.82
F1 9 15.92511 117.031 117.101482623611 4.82
F1 9 15.951059 117.031 117.201347547502 4.82
F1 9 15.972889 117.031 117.286025011248 4.82
F1 9 16.131695 117.485 117.938026776816 4.85
F1 9 16.203544 118.849 118.266326750109 4.87
F1 9 16.217418 118.849 118.332364023113 4.88
F1 9 16.240282 118.849 118.441056785292 4.88
F1 9 16.249764 118.849 118.486119508116 4.88
F1 9 16.283441 118.849 118.646345017914 4.89
F1 9 16.367093 119.303 119.048668854053 4.9
F1 9 16.381841 120.212 119.120722451432 4.9
F1 9 16.393432 119.303 119.177672899139 4.91
F1 9 16.401235 119.303 119.216183695554 4.91
F1 9 16.403174 119.303 119.225775895388 4.91
F1 9 16.414818 119.303 119.283575399822 4.92
F1 9 16.435125 119.303 119.385239925351 4.92
F1 9 16.465817 119.303 119.542342213834 4.94
F1 9 16.46915 119.303 119.559687705545 4.94
F1 9 16.490406 119.303 119.671440052891 4.95
F1 9 16.496936 119.303 119.706129040197 4.95
F1 9 16.523215 119.303 119.847138424318 4.95
F1 9 16.546017 119.303 119.970930007649 4.96
F1 9 16.599883 119.758 120.266018785734 4.96
F1 9 16.61513 119.758 120.349615502395 4.96
F1 9 16.639116 120.212 120.480641611462 4.97
F1 9 16.662512 120.212 120.607439032442 4.98
F1 9 16.671301 120.212 120.654716022211 4.99
F1 9 16.673697 120.212 120.667564838137 4.99
F1 9 16.673821 120.212 120.6682294905 4.99
F1 9 16.684792 120.212 120.728154578688 5
F1 9 16.685853 119.758 120.734061651278 5
F1 9 16.704618 120.667 120.84137401426 5.01
F1 9 16.707844 120.667 120.860304470794 5.01
F1 9 16.707944 120.667 120.860893270596 5.01
F1 9 16.714261 121.121 120.89831614664 5.01
F1 9 16.743324 121.121 121.074953602882 5.02
F1 9 16.755776 121.121 121.151976602126 5.03
F1 9 16.825208 121.576 121.57323465939 5.07
F1 9 16.840858 122.031 121.661527907607 5.09
F1 9 16.849043 122.031 121.706781131521 5.09
F1 9 16.906328 122.485 122.028993459394 5.13
F1 9 16.954709 122.94 122.30659807892 5.16
F1 9 16.973617 122.94 122.41590371982 5.18
F1 9 17.044138 122.94 122.824603890845 5.25
F1 9 17.051345 122.94 122.866275114092 5.26
F1 9 17.055657 123.394 122.891184639482 5.26
F1 9 17.092854 123.394 123.1050988626 5.29
F1 9 17.093395 123.394 123.10819433622 5.29
F1 9 17.11518 123.394 123.232367857411 5.31
F1 9 17.165364 123.394 123.513979721326 5.36
F1 9 17.193578 123.849 123.668821738244 5.39
F1 9 17.202523 123.849 123.71733033238 5.4
F1 9 17.215537 123.849 123.78750585157 5.41
F1 9 17.224718 123.849 123.836746002557 5.42
F1 9 17.235977 123.849 123.896851725801 5.43
F1 9 17.258299 124.303 124.015198057359 5.46
F1 9 17.319468 124.758 124.335297208169 5.54
F1 9 17.327933 125.212 124.379263207306 5.55
F1 9 17.328098 125.212 124.380119674678 5.55
F1 9 17.381962 125.212 124.659167414462 5.64
F1 9 17.433921 125.212 124.928970434544 5.72
F1 9 17.438788 125.212 124.954361151093 5.72
F1 9 17.474544 125.212 125.133983071237 5.78
F1 9 17.476044 125.212 125.141253392727 5.78
F1 9 17.495977 125.212 125.236329752758 5.81
F1 9 17.512985 125.212 125.315678523822 5.83
F1 9 17.516443 125.212 125.33166862611 5.84
F1 9 17.550903 125.212 125.489816052088 5.88
F1 9 17.580781 125.212 125.627781990135 5.92
F1 9 17.61917 125.212 125.811595028179 5.96
F1 9 17.61984 125.212 125.814904603879 5.97
F1 9 17.642528 125.212 125.929686583196 5.99
F1 9 17.651395 125.212 125.976157909346 6
F1 9 17.658371 125.212 126.013440611048 6.01
F1 9 17.697433 125.212 126.217652055089 6.06
F1 9 17.759737 125.667 126.529170495167 6.11
F1 9 17.762731 126.122 126.544095069554 6.11
F1 9 17.769327 126.576 126.577048187532 6.12
F1 9 17.772951 126.576 126.595205730248 6.12
F1 9 17.782638 127.031 126.643972800924 6.13
F1 9 17.817154 127.031 126.821887668323 6.16
F1 9 17.827858 127.031 126.878892722953 6.18
F1 9 17.840532 127.031 126.947841187514 6.19
F1 9 17.845864 127.031 126.977371821308 6.2
F1 9 17.847032 127.031 126.983884876541 6.2
F1 9 17.86401 127.031 127.075851745863 6.22
F1 9 17.872024 127.031 127.117635898465 6.23
F1 9 17.883327 127.031 127.175328175765 6.24
F1 9 17.886011 127.485 127.188869963123 6.25
F1 9 17.886801 127.485 127.192847001096 6.25
F1 9 17.902581 127.485 127.271786153572 6.27
F1 9 17.908271 127.485 127.300198967416 6.28
F1 9 17.913275 127.485 127.325258988967 6.28
F1 9 17.92794 127.485 127.399584804159 6.3
F1 9 17.93586 127.485 127.440604816234 6.31
F1 9 17.968904 127.94 127.623465012018 6.35
F1 9 17.981619 127.94 127.698525569044 6.37
F1 9 17.983124 127.94 127.707399520542 6.37
F1 9 18.021721 127.94 127.934775982058 6.43
F1 9 18.050045 127.94 128.10226946184 6.47
F1 9 18.057579 127.94 128.147049477509 6.48
F1 9 18.061579 128.394 128.170875829016 6.49
F1 9 18.07065 128.394 128.225056945736 6.5
F1 9 18.09025 128.394 128.34295883802 6.53
F1 9 18.151926 128.394 128.724467788971 6.64
F1 9 18.17053 128.394 128.843693569959 6.68
F1 9 18.223954 129.77 129.200262382852 6.78
F1 9 18.242898 129.77 129.332768030207 6.82
F1 9 18.252863 129.77 129.403882945104 6.84
F1 9 18.33958 130.225 130.056843441477 7.04
F1 9 18.361695 130.225 130.231080336382 7.09
F1 9 18.427698 131.138 130.762359544431 7.26
F1 9 18.46896 131.138 131.098904618929 7.37
F1 9 18.487089 131.138 131.24686379603 7.42
F1 9 18.50215 131.138 131.369556926797 7.47
F1 9 18.525417 131.138 131.558329642372 7.54
F1 9 18.548836 131.138 131.746901599574 7.62
F1 9 18.552747 131.138 131.778213883337 7.63
F1 9 18.592901 131.138 132.095857814232 7.76
F1 9 18.665643 131.138 132.66307684562 7.97
F1 9 18.673923 131.138 132.727633494072 8
F1 9 18.752544 132.969 133.342782036991 8.24
F1 9 18.962202 137.081 135.039276413305 8.92
F1 9 19.030491 137.081 135.623410720466 9.12
F1 9 19.04048 137.081 135.710619206884 9.15
F1 9 19.061817 137.081 135.89854598946 9.21
F1 9 19.089874 137.081 136.149240074929 9.3
F1 9 19.096545 137.081 136.20947191848 9.32
F1 9 19.140522 137.536 136.61290943696 9.45
F1 9 19.148496 137.536 136.687296938257 9.47
F1 9 19.159645 137.536 136.791688892819 9.5
F1 9 19.174672 137.536 136.932763453417 9.54
F1 9 19.211998 137.536 137.285272408199 9.63
F1 9 19.216395 137.536 137.327014594002 9.64
F1 9 19.225918 137.536 137.417589510433 9.66
F1 9 19.236057 137.536 137.514288253892 9.68
F1 9 19.306274 137.536 138.192464986956 9.82
F1 9 19.325224 137.99 138.378363823234 9.85
F1 9 19.406674 138.445 139.194037784733 9.98
F1 9 19.409655 138.445 139.224454425556 9.99
F1 9 19.437596 138.445 139.511676320394 10.03
F1 9 19.438682 138.445 139.522919496113 10.03
F1 9 19.447302 138.445 139.612579092653 10.04
F1 9 19.449075 138.445 139.631115694472 10.04
F1 9 19.483517 139.354 139.99684836656 10.09
F1 9 19.493891 139.354 140.108806236135 10.11
F1 9 19.501213 139.354 140.188232463362 10.12
F1 9 19.51514 139.354 140.340102684574 10.14
F1 9 19.537265 139.808 140.58302661316 10.17
F1 9 19.546249 139.808 140.682070587627 10.18
F1 9 19.574928 141.184 140.998889908418 10.22
F1 9 19.576486 141.184 141.01610349867 10.22
F1 9 19.63138 141.639 141.61903069215 10.3
F1 9 19.670538 142.552 142.049707395363 10.35
F1 9 19.671643 142.552 142.061991329273 10.36
F1 9 19.704877 143.007 142.434430047336 10.4
F1 9 19.747843 143.461 142.923399392823 10.45
F1 9 19.835565 143.916 143.939688407687 10.55
F1 9 19.851018 143.916 144.120203888253 10.57
F1 9 19.853599 144.37 144.15037606382 10.57
F1 9 19.922374 144.825 144.954831869085 10.63
F1 9 19.922628 144.825 144.957799101105 10.63
F1 9 19.929705 144.825 145.040444353917 10.64
F1 9 19.954511 144.825 145.329585935874 10.66
F1 9 19.982937 145.28 145.659486827183 10.68
F1 9 20.024376 145.734 146.148620838722 10.7
F1 9 20.050009 146.189 146.458102874878 10.71
F1 9 20.083125 147.102 146.861205903757 10.72
F1 9 20.092266 147.102 146.972511807286 10.72
F1 9 20.098644 147.557 147.05007103377 10.72
F1 9 20.11632 147.557 147.264247284856 10.73
F1 9 20.142901 148.011 147.582797278752 10.73
F1 9 20.163514 148.011 147.825435827848 10.73
F1 9 20.164732 148.011 147.83962300772 10.73
F1 9 20.167432 148.466 147.871006654849 10.73
F1 9 20.18882 148.92 148.116104140288 10.73
F1 9 20.303277 151.235 149.404763624553 10.7
F1 9 20.394782 151.69 150.425098480921 10.65
F1 9 20.421923 151.69 150.725497236064 10.63
F1 9 20.437835 151.69 150.901069037982 10.61
F1 9 20.459057 151.69 151.134568928114 10.59
F1 9 20.485624 151.69 151.42575295502 10.57
F1 9 20.490005 151.69 151.473644982078 10.56
F1 9 20.490241 151.69 151.476223844748 10.56
F1 9 20.548845 153.066 152.113187842895 10.49
F1 9 20.575021 153.066 152.395352374731 10.45
F1 9 20.752461 155.858 154.26306182372 10.18
F1 9 20.817113 155.858 154.92250276144 10.06
F1 9 20.860408 156.771 155.358425385099 9.97
F1 9 20.949496 157.225 156.241125128751 9.79
F1 9 20.949574 157.225 156.241889549943 9.79
F1 9 20.950892 157.225 156.254804084016 9.79
F1 9 21.742346 164.52 163.259339383142 7.93
F1 9 21.829729 164.974 163.941892402558 7.72
F1 9 21.832374 164.974 163.962274368701 7.72
F1 9 22.037842 165.888 165.49580991016 6.71
F1 9 22.323326 166.801 167.464510482422 5.39
F1 9 22.982472 169.554 171.301380816066 2.71
F1 10 0.082329 0 -1.06061104086248 3.94
F1 10 0.617775 2.316 3.52046519344724 6.56
F1 10 0.91299 4.159 6.19150162877267 8.07
F1 10 1.195665 13.504 8.84732833678117 9.57
F1 10 2.070745 14.413 17.6902127501161 10.79
F1 10 2.286695 16.69 20.0195134772056 11.08
F1 10 2.316223 17.145 20.3426015454193 11.1
F1 10 2.362074 17.599 20.8464886999786 11.13
F1 10 2.465439 18.975 21.9922614588554 11.16
F1 10 2.545274 23.223 22.8865552561404 11.16
F1 10 2.560342 23.678 23.0562028291817 11.16
F1 10 2.60758 24.591 23.5896528569672 11.15
F1 10 2.6401 25.5 23.9589218497949 11.13
F1 10 2.684928 25.5 24.4717313829813 11.11
F1 10 2.781194 25.5 25.5936322584474 11.04
F1 10 2.802423 25.5 25.8458390260501 11.02
F1 10 2.825421 25.955 26.1213742170281 10.99
F1 10 2.827314 25.955 26.1441664394755 10.99
F1 10 2.853038 26.409 26.4556757664869 10.97
F1 10 2.894719 26.864 26.9679637866324 10.92
F1 10 2.915652 27.318 27.229996796875 10.9
F1 10 2.96734 27.773 27.8927794891408 10.83
F1 10 2.967744 27.773 27.8980278868332 10.83
F1 10 3.067366 28.227 29.2043567850501 10.67
F1 10 3.077997 28.682 29.3434647687646 10.65
F1 10 3.098794 29.137 29.6142947454355 10.61
F1 10 3.139319 29.591 30.1347119554485 10.52
F1 10 3.194024 29.591 30.8138546943414 10.41
F1 10 3.199609 30.046 30.8812291553177 10.4
F1 10 3.220227 30.5 31.126226663452 10.35
F1 10 3.309737 32.344 32.14247792959 10.18
F1 10 3.381591 32.798 32.9160674872532 10.02
F1 10 3.392735 33.253 33.0332748372883 10
F1 10 3.404475 33.253 33.1560410560111 9.97
F1 10 3.437574 33.707 33.4985508807334 9.9
F1 10 3.50798 34.621 34.2125311911511 9.73
F1 10 3.518856 34.621 34.3214323842977 9.7
F1 10 3.525297 34.621 34.3857870334281 9.69
F1 10 3.525343 34.621 34.3862462857048 9.69
F1 10 3.536256 35.075 34.4950654279847 9.66
F1 10 3.615479 36.451 35.2597238476593 9.46
F1 10 3.708524 36.906 36.1038384594022 9.2
F1 10 3.712415 36.906 36.1380687283243 9.19
F1 10 3.722997 36.906 36.2307771282624 9.16
F1 10 3.739333 36.906 36.3728327426409 9.11
F1 10 3.753609 36.906 36.4959724057244 9.06
F1 10 3.787342 36.906 36.7835403523066 8.96
F1 10 3.908034 37.36 37.7827580688828 8.54
F1 10 3.916296 37.36 37.8499867187511 8.51
F1 10 3.974176 37.815 38.3189026144251 8.28
F1 10 3.978091 37.815 38.3503853301452 8.27
F1 10 4.009799 38.728 38.5946051953701 8.14
F1 10 4.020854 39.183 38.675733332964 8.1
F1 10 4.029344 39.183 38.7368141725129 8.06
F1 10 4.116956 39.183 39.3248698729862 7.7
F1 10 4.127219 39.183 39.3910619454226 7.66
F1 10 4.141508 39.183 39.483144237519 7.6
F1 10 4.177117 39.637 39.7145843421826 7.45
F1 10 4.222525 39.637 40.0214899996935 7.27
F1 10 4.223649 39.637 40.0293488134464 7.27
F1 10 4.294449 40.092 40.5199255716 7
F1 10 4.457804 41.005 41.6094700702102 6.43
F1 10 4.473143 41.46 41.7083788304495 6.37
F1 10 4.485932 41.914 41.790361883916 6.32
F1 10 4.500084 41.914 41.880562032101 6.27
F1 10 4.556334 41.914 42.2335008114304 6.05
F1 10 4.619157 41.914 42.6166100489968 5.83
F1 10 4.645663 41.914 42.7745616801198 5.74
F1 10 4.710956 42.369 43.1538183924117 5.56
F1 10 4.746771 43.278 43.3556659368313 5.46
F1 10 4.815694 43.278 43.7316816106588 5.27
F1 10 4.908216 43.278 44.2154623902249 5.03
F1 10 4.908395 44.646 44.2163799414384 5.03
F1 10 4.92817 45.1 44.3173896555207 4.98
F1 10 4.928604 45.1 44.3195989057189 4.98
F1 10 4.933962 45.1 44.3468480318367 4.97
F1 10 4.935127 45.1 44.3527667270186 4.97
F1 10 4.935398 45.1 44.354143212946 4.97
F1 10 4.952775 45.1 44.442172761659 4.92
F1 10 4.964825 45.1 44.5032224481268 4.89
F1 10 4.965198 45.1 44.5051156488912 4.89
F1 10 4.975216 45.1 44.5559751713208 4.87
F1 10 4.991831 45.1 44.6400437196537 4.83
F1 10 4.992177 45.1 44.6417862329221 4.83
F1 10 4.999673 45.1 44.6794152186914 4.81
F1 10 5.00556 45.1 44.7087733156759 4.8
F1 10 5.009868 45.1 44.7301272139387 4.79
F1 10 5.012732 45.1 44.7442552734133 4.78
F1 10 5.021582 45.1 44.7875214127566 4.77
F1 10 5.032403 45.1 44.8401471331939 4.75
F1 10 5.059078 45.1 44.9702241706566 4.7
F1 10 5.067407 45.1 45.0107121603213 4.69
F1 10 5.068286 45.1 45.0149765471529 4.69
F1 10 5.0882 45.1 45.1109456178663 4.66
F1 10 5.091422 45.1 45.1263267845029 4.65
F1 10 5.096109 45.1 45.1486111797837 4.64
F1 10 5.111844 45.1 45.2225097860851 4.62
F1 10 5.125668 45.1 45.2860319558197 4.6
F1 10 5.127906 45.1 45.2961728362969 4.6
F1 10 5.271795 45.1 45.8896502580358 4.41
F1 10 5.285116 45.1 45.9400793812009 4.4
F1 10 5.309685 45.1 46.0317342352433 4.37
F1 10 5.312831 45.1 46.0433572029691 4.36
F1 10 5.322463 45.1 46.078800718299 4.35
F1 10 5.367307 45.1 46.2415366640113 4.3
F1 10 5.376571 45.555 46.2748102832392 4.29
F1 10 5.390143 45.555 46.3234244715829 4.28
F1 10 5.392888 45.555 46.3332421719079 4.28
F1 10 5.431708 46.009 46.4718958737388 4.24
F1 10 5.469769 46.009 46.5929523994689 4.2
F1 10 5.503765 46.464 46.6815789628681 4.17
F1 10 5.523926 46.464 46.7287424763427 4.15
F1 10 5.540378 47.377 46.7656450983188 4.14
F1 10 5.560389 47.832 46.8099642356194 4.12
F1 10 5.588063 47.832 46.8730012064021 4.09
F1 10 5.589795 47.832 46.877096220998 4.09
F1 10 5.594708 47.832 46.8888448576235 4.09
F1 10 5.657318 47.832 47.0653351415689 4.06
F1 10 5.729033 47.832 47.2985076451097 4.05
F1 10 5.7304 47.832 47.3028319281088 4.05
F1 10 5.732855 47.832 47.3105887769826 4.05
F1 10 5.77452 47.832 47.440696776057 4.03
F1 10 5.844963 47.832 47.6568202540377 4.03
F1 10 5.847261 47.832 47.6638473809456 4.03
F1 10 5.855705 47.832 47.6896783399296 4.03
F1 10 5.930601 47.832 47.9210924287531 4.04
F1 10 5.936174 47.832 47.938598572488 4.03
F1 10 6.134141 47.832 48.6203697275264 3.9
F1 10 6.144652 47.832 48.6612313015671 3.89
F1 10 6.158666 47.832 48.7165565948538 3.87
F1 10 6.158772 47.832 48.7169786388934 3.87
F1 10 6.188393 48.286 48.836899679264 3.85
F1 10 6.294539 48.741 49.2931363615901 3.77
F1 10 6.393729 49.195 49.7423628870914 3.7
F1 10 6.492173 50.105 50.192081410239 3.61
F1 10 6.529437 50.105 50.3597029914597 3.6
F1 10 6.570968 50.559 50.5430635391537 3.6
F1 10 6.595538 50.559 50.6493150374629 3.6
F1 10 6.599156 50.559 50.6650808059092 3.6
F1 10 6.619312 50.559 50.7613530011807 3.59
F1 10 6.621508 50.559 50.7725873224241 3.59
F1 10 6.645589 51.014 50.9026447561892 3.58
F1 10 6.654062 51.014 50.9505019539432 3.57
F1 10 6.681445 51.014 51.1071267530518 3.56
F1 10 6.706675 51.014 51.2465077010966 3.56
F1 10 6.715967 51.014 51.2947932889526 3.56
F1 10 6.716682 51.923 51.2984172288368 3.56
F1 10 6.733988 51.923 51.3813457602539 3.56
F1 10 6.774492 51.923 51.5755431430905 3.56
F1 10 6.790053 51.923 51.6553432189759 3.56
F1 10 6.799585 51.923 51.705259988983 3.56
F1 10 6.860485 51.923 52.0335903319624 3.58
F1 10 6.894512 51.923 52.2157642577338 3.6
F1 10 6.903554 51.923 52.2630159230934 3.61
F1 10 6.953752 52.377 52.509627377016 3.64
F1 10 6.957508 52.377 52.5266925096278 3.64
F1 10 6.982742 52.832 52.6348978718618 3.66
F1 10 6.984301 52.832 52.6411906825757 3.66
F1 10 7.00191 52.832 52.7099030812846 3.68
F1 10 7.054808 52.832 52.8929659441482 3.74
F1 10 7.087506 52.832 52.9915926223455 3.78
F1 10 7.097719 53.286 53.0205577919851 3.79
F1 10 7.215847 53.286 53.3172177938855 3.95
F1 10 7.244253 53.741 53.3847820377824 3.98
F1 10 7.297235 54.195 53.5158060049335 4.04
F1 10 7.329257 54.195 53.601354058068 4.06
F1 10 7.340634 54.195 53.6333945132404 4.07
F1 10 7.34215 54.195 53.6376908023196 4.08
F1 10 7.376184 54.195 53.7162455294318 4.12
F1 10 7.401676 54.195 53.7576425700329 4.16
F1 10 7.403962 54.195 53.7608369964588 4.17
F1 10 7.40875 54.195 53.7673110474451 4.18
F1 10 7.415534 54.195 53.7760406173138 4.19
F1 10 7.511523 54.195 53.9011631194404 4.35
F1 10 7.515176 54.195 53.9080766096322 4.36
F1 10 7.540575 54.195 53.9654916767847 4.39
F1 10 7.545059 54.195 53.9775677961094 4.39
F1 10 7.549573 54.195 53.9897378644855 4.39
F1 10 7.5716 54.195 54.0414282561938 4.41
