population	PC1	PC2	PC3	PC4	PC5	chr	start	end
JekyllIs_1056	-0.570992338231917	-0.840944433522678	-0.00372690692643374	0.514321869654018	-0.298019006578489	07	648623	800254
JekyllIs_1064	-0.799896337652247	-0.533576854213755	-0.418691054863832	0.46033108390341	0.475756935082321	07	648623	800254
JekyllIs_1070	-0.720636287927845	-0.571503180025487	0.532755217883805	-0.391771657216468	0.273912592751797	07	648623	800254
MagdalenIs_899	0.29632669206859	-0.444060948332161	-0.0652038808194374	0.151359199790618	-0.136967036889607	07	648623	800254
MagdalenIs_910	0.884732015623903	-0.238087357687772	0.316296410159161	-0.0495993188100396	-0.028602973742865	07	648623	800254
MagdalenIs_920	0.772456968513408	-0.399469505409423	0.138858575904629	0.0385106143332368	-0.255194666914725	07	648623	800254
MagdalenIs_902	0.588318798080726	-0.107649093600331	-0.125124749542609	0.260966490588979	-0.153469303059175	07	648623	800254
MagdalenIs_922	0.596915254348329	-0.272439608074566	-0.0906639494669502	0.15295268961183	0.108294752994029	07	648623	800254
MagdalenIs_907	0.723766621115364	-0.32718270670376	0.556568998471006	0.445094399505672	0.350010242984613	07	648623	800254
MagdalenIs_926	0.802765474856122	-0.434936126379645	0.570000062616708	0.620363252013057	0.211576107956777	07	648623	800254
MagdalenIs_906	0.624154305632471	-0.200430228128673	0.0358680251786254	0.0844370568146187	-0.0755715861720127	07	648623	800254
MagdalenIs_928	0.839189777689784	-0.361842263543504	0.252283691116651	0.572252019678563	-0.039865460617634	07	648623	800254
MagdalenIs_909	0.617069529070475	-0.439657754806564	0.486901447143985	0.517432615715671	0.0333036694734412	07	648623	800254
MagdalenIs_897	0.743495849110514	-0.238137900429963	0.148325435165535	0.436152132678405	-0.234607287529476	07	648623	800254
MagdalenIs_900	0.592528074548864	-0.403575218881232	-0.420267696159439	0.189309601983848	-0.0235899946317042	07	648623	800254
MagdalenIs_932	0.862371814500701	-0.264278296946808	0.0817388349418287	0.164673224307065	0.286074517344268	07	648623	800254
MagdalenIs_925	0.626987952290352	-0.197347249986158	0.16100707025079	0.081693616942847	0.272092108797919	07	648623	800254
MagdalenIs_901	0.688155680048914	-0.349087116195978	0.299645883790503	0.0357862723471896	0.177285846177005	07	648623	800254
MagdalenIs_903	0.979341132607772	-0.112399454595069	-0.0611065246502311	0.101493649526123	-0.434166442196704	07	648623	800254
MagdalenIs_936	0.540600956151981	-0.489119871060229	0.372373683216362	0.478270709472451	0.279236302921647	07	648623	800254
MagdalenIs_919	1	-0.570570898071234	0.371783613495515	0.0521467144662981	0.138543192516816	07	648623	800254
MagdalenIs_908	0.806555725354823	-0.481207377249166	0.443639656965392	0.637502192735383	0.111379425282888	07	648623	800254
MagdalenIs_898	0.857951224176848	-0.0714117989835752	0.296502675635654	-0.306347514732178	-0.067486558123761	07	648623	800254
MagdalenIs_929	0.797555578394301	-0.440029489722468	0.398274027881356	0.471289244731812	0.215139708541678	07	648623	800254
MagdalenIs_933	0.760754315296344	-0.234949688577303	-0.0812621426222285	0.156491908620334	-0.448397989505611	07	648623	800254
MagdalenIs_905	0.611273942608984	-0.427874441271402	0.315740618148615	-0.128627348047216	0.101232975481598	07	648623	800254
MagdalenIs_924	0.813929677761177	-0.0787646990748241	-0.0560881207517741	0.255576197653545	-0.0262382726113027	07	648623	800254
MagdalenIs_927	0.807896335186818	-0.310213861593967	0.00386274430925448	-0.2363946241157	-0.249567641211495	07	648623	800254
MagdalenIs_921	0.832569915290752	-0.372384619450773	0.0104900783868076	0.384084526318772	-0.0260186024101141	07	648623	800254
MagdalenIs_1206	0.540807667514219	-0.47274630059842	0.489413349137009	0.499358397395678	0.191016155568292	07	648623	800254
MagdalenIs_890	0.651383653942935	-0.306446112382228	-0.234554933664943	0.283976263955555	0.0100296267664322	07	648623	800254
MagdalenIs_931	0.781118352823551	-0.412519797349029	0.0544023597080423	0.11803152090894	-0.15261653499042	07	648623	800254
MagdalenIs_930	0.520865852163062	-0.344545280997703	0.0600488525886489	-0.277947967739772	0.634766731340658	07	648623	800254
MagdalenIs_895	0.583966427300378	-0.112016501299196	-0.340936691537354	-0.0809463453296103	-0.179176491379312	07	648623	800254
MagdalenIs_889	0.767290900414733	-0.180931225420367	0.0255507691017278	0.155084190829062	0.0151306667648508	07	648623	800254
MagdalenIs_894	0.932907762745674	-0.171443935324009	0.134802285468244	0.247604465776111	-0.61154444352439	07	648623	800254
MagdalenIs_935	0.693010966786376	-0.266984223979165	0.0345622788566153	-0.0927154950149779	0.0304701068873048	07	648623	800254
MagdalenIs_891	0.681078819656842	-0.188871824172412	-0.319279285921908	-0.288334324004014	-0.651744713051178	07	648623	800254
MagdalenIs_904	0.519254710731429	-0.00281306965993988	-1	-0.4676300062122	0.251748391355796	07	648623	800254
MagdalenIs_892	0.89274740294911	-0.263763927943558	0.166941550395362	0.388044461355201	0.0612772607767504	07	648623	800254
MagdalenIs_923	0.528395202927779	-0.355502210691148	0.275105731124682	0.486782319909314	-0.386156226152662	07	648623	800254
MagdalenIs_934	0.750867926926733	-0.311439631971862	0.164985735067207	0.0952121791632239	-0.0662048840319759	07	648623	800254
MagdalenIs_896	0.845567850475654	-0.0743744371024548	0.0113914647564606	-0.337713903513366	-0.00824255035028032	07	648623	800254
MagdalenIs_1207	0.821620528709607	-0.371058595751381	0.181767591203993	0.512191014439594	-0.791798874384479	07	648623	800254
MagdalenIs_893	-0.55004089069429	-0.573279076583265	-0.316055535875946	0.512412710139791	0.131854194099431	07	648623	800254
MinasBasin_941	-0.545183141248871	0.275013044036948	0.352514704621798	-0.494817661993755	0.253905352320788	07	648623	800254
MinasBasin_976	-0.665874445604715	-0.115624543366459	0.523030552191831	0.370536147874814	0.0875774740003588	07	648623	800254
MinasBasin_943	-0.803351652674863	-0.220993422187365	0.470689001360109	0.212532546738651	0.137006774643919	07	648623	800254
MinasBasin_974	-0.647214627573611	0.43096729347428	-0.208511897499799	0.558758263593986	0.0836537039592598	07	648623	800254
MinasBasin_1209	-0.724414554547294	0.490982527065542	0.0401224297207594	-0.21747414817269	-0.48841128420766	07	648623	800254
MinasBasin_953	-0.450088709207367	0.264315562069094	-0.0827283500832439	0.232823044047338	0.0264455756184845	07	648623	800254
MinasBasin_969	-0.703563836734987	0.49938773120948	0.305797356900245	0.600158394400463	0.127384570338457	07	648623	800254
MinasBasin_950	-0.784761760203337	0.675642129401944	0.273783122448966	0.241412013839787	-0.193936271225066	07	648623	800254
MinasBasin_967	-0.68659649252466	0.125497314555308	0.147361037259091	0.307700841419448	-0.305183754250729	07	648623	800254
MinasBasin_945	-1	0.330190904384603	-0.370109214974623	-0.0615851189834482	-0.137952836832948	07	648623	800254
MinasBasin_1211	-0.851217468373945	0.656187020705403	-0.17139153645661	0.244817913872709	-0.168450738957557	07	648623	800254
MinasBasin_978	-0.847809952965471	-0.163645541973775	0.306685665017773	0.598539833708881	-0.134277659712033	07	648623	800254
MinasBasin_1210	-0.633345743932024	0.298152662353651	0.402578405192863	-0.198178106723533	0.0382884810979918	07	648623	800254
MinasBasin_970	-0.678526949530038	0.491451701558657	-0.173851352073133	0.37899635005122	-0.183534869730835	07	648623	800254
MinasBasin_959	-0.54407407625811	0.723787714437147	0.0376342179504658	0.237407673803223	-0.613629025211824	07	648623	800254
MinasBasin_951	-0.592307545794531	-0.06716071816021	0.656175759884102	-0.0415784818431321	0.041313362902242	07	648623	800254
MinasBasin_946	-0.511769170115595	0.242069573182651	0.0366348924218296	0.630906549378716	-0.279881220112724	07	648623	800254
MinasBasin_958	-0.752342785424182	0.257812996565669	0.270786838018914	0.647556325422449	-7.87201287357764e-05	07	648623	800254
MinasBasin_965	-0.530563609067529	0.151298397434826	0.31947949948099	0.300551439228288	-0.265463332268011	07	648623	800254
MinasBasin_1213	-0.722196077103991	0.350520884516635	0.547882696687746	0.112876680959515	-0.352585441964426	07	648623	800254
MinasBasin_952	-0.649622119969264	0.778351095241485	0.291076352134336	0.732646977961476	0.047019762660848	07	648623	800254
MinasBasin_982	-0.924017462927999	0.551852975802982	0.345153975259189	0.146003073063365	0.0663641556833228	07	648623	800254
MinasBasin_983	-0.425348593039473	0.28706468225069	0.312770399741579	-0.549299144144692	-0.306545111037126	07	648623	800254
MinasBasin_1212	-0.529857182804479	-0.00866122100288114	0.196480949403496	0.248556256264516	0.1233206245327	07	648623	800254
MinasBasin_980	-0.591091301220378	0.519476038686876	-0.675833429809676	0.307907978280662	0.580275072604788	07	648623	800254
MinasBasin_975	-0.530255505517545	0.259863410363879	0.0916636427434976	-0.484506266970119	1	07	648623	800254
MinasBasin_981	-0.885911942410092	1	0.0363860937474623	0.74893634091091	0.154142668730512	07	648623	800254
MinasBasin_944	-0.778982944409741	0.00465562382922657	0.402463060436311	0.0594119829344868	-0.0279524596919273	07	648623	800254
MinasBasin_947	-0.698937901363929	0.46260931447666	-0.735273900821497	0.321796674855116	-0.38825467594326	07	648623	800254
MinasBasin_973	-0.804372764946401	0.206734280902118	0.891938770170003	-0.272965983057011	-0.00496206999045457	07	648623	800254
MinasBasin_961	-0.716187091063596	0.267236894880908	0.39390609072714	0.468872618758192	0.47653869859	07	648623	800254
MinasBasin_939	-0.730062133428814	0.658445435463932	0.334003140281175	0.627234521692033	-0.229056147685683	07	648623	800254
MinasBasin_938	-0.610212167419137	0.254872527126213	0.662969960970464	0.258492860358467	-1	07	648623	800254
MinasBasin_955	-0.490187078151463	0.583892017327895	-0.775667932986439	-0.137946202163803	0.60086193621639	07	648623	800254
MinasBasin_963	-0.551885299051892	-0.179464070892553	0.867434764231876	-0.345911305001334	0.474423010173668	07	648623	800254
MinasBasin_940	-0.907231901646296	0.323175218029228	-0.244247373064923	0.578548712490118	-0.453966478317127	07	648623	800254
MinasBasin_962	-0.810680343687341	0.664641824070939	0.413053093393337	0.696548188613975	0.106855809203966	07	648623	800254
MinasBasin_979	-0.326600359252902	0.978901056635321	-0.755009788297353	-0.707203569909272	0.0609080282853969	07	648623	800254
MinasBasin_942	-0.554158793172537	0.452118148275231	0.393795986647926	-0.203998511899574	-0.260965473347877	07	648623	800254
MinasBasin_966	-0.827893243238021	0.857709305387475	0.160005627977435	0.702787116562942	0.0507961182254915	07	648623	800254
MinasBasin_972	-0.642497364347291	-0.119819842637248	1	-0.497363077707859	0.0803274153256603	07	648623	800254
MinasBasin_937	-0.56618267255848	0.495991389647141	0.937377582548645	-1	-0.357195303117086	07	648623	800254
Patchogue_994	-0.369538100185542	-0.379208481720613	-0.0522591703597922	0.661476985825881	-0.327271029268898	07	648623	800254
Patchogue_1025	-0.618377420550752	-0.647897664835305	0.301507693660612	0.181671352341034	-0.245454686745894	07	648623	800254
Patchogue_1006	-0.635291519145423	-0.476001767303934	0.132065371425516	-0.0740605748541562	-0.0327264467159826	07	648623	800254
Patchogue_1002	-0.740559439429718	-0.643185868565632	0.225590965092137	0.193033182801334	-0.0289322920245199	07	648623	800254
Patchogue_1486	-0.63482721690191	-0.563743737654473	-0.109956068762511	0.151941271427301	0.37516895737649	07	648623	800254
Patchogue_1028	-0.435298062136345	-0.361333441982659	0.249895315374736	-0.157979907202575	-0.139156598367558	07	648623	800254
Patchogue_1488	-0.986306341198943	-0.428875943917247	-0.178420203912747	-0.180785177630902	-0.306815332562013	07	648623	800254
Patchogue_1001	-0.823313637062885	-0.700900373196443	-0.189268080293785	0.345172116557234	-0.0844130854351178	07	648623	800254
Patchogue_993	-0.753395023531151	-0.805956342329865	-0.102862118815818	0.939185579117659	0.0956093787277501	07	648623	800254
Patchogue_1017	-0.326231072669529	-0.482220221200327	-0.115322428929388	0.347393210179894	-0.208047928911076	07	648623	800254
Patchogue_986	-0.713679009547766	-0.462443664187787	0.668760846927536	0.0158302119039002	-0.0639845974836541	07	648623	800254
Patchogue_1027	-0.642356485755002	-0.527201437271048	-0.073821050854072	-0.416309366198829	-0.085289764968471	07	648623	800254
Patchogue_1003	-0.508748833916153	-0.607140694541758	0.404336567120024	0.667800704501019	-0.0831724836920009	07	648623	800254
Patchogue_1004	-0.718311314306972	-0.65447226714119	0.0793865359874577	-0.59670817471072	-0.0058208186411397	07	648623	800254
Patchogue_990	-0.421603402404677	-0.550772485452096	0.0307868950007455	1	0.69682858877624	07	648623	800254
Patchogue_985	-0.657303829167788	-0.69963058619231	0.0481460147839761	0.387914380766775	-0.189714802348331	07	648623	800254
Patchogue_1024	-0.652842229246544	-0.6759611356276	0.121207596062286	0.366306477732383	0.25195607032762	07	648623	800254
Patchogue_1029	-0.660562484059286	-0.610606954311361	-0.0441966581525585	0.285511773934264	0.149388926180015	07	648623	800254
Patchogue_988	-0.696954167425678	-0.863948648368391	0.231369112376312	0.239991642015482	0.00450099205374954	07	648623	800254
Patchogue_1026	-0.696045978056419	-0.557148815746512	0.374699160936703	0.0462517829581914	-0.163607067655676	07	648623	800254
Patchogue_1022	-0.549257395894541	-0.664154834071164	0.221317825700276	-0.0303428782529573	-0.294449182250938	07	648623	800254
Patchogue_1019	-0.817314685849626	-0.636316712589633	0.433557816825421	-0.0628603649772684	-0.174339144949923	07	648623	800254
Patchogue_991	-0.597689962980595	-0.511419811457337	-0.0371617147651442	0.097359855076917	-0.170128916122884	07	648623	800254
Patchogue_1010	-0.516366465468543	-0.483759530166171	0.232638849320938	0.0977534079779563	0.158075844587667	07	648623	800254
Patchogue_1007	-0.621932171392589	-0.514101774407344	-0.211882085784242	0.227374624349971	0.0632016217130393	07	648623	800254
Patchogue_1013	-0.729087388358945	-0.667955151533359	0.250223356787259	0.387873286009695	-0.0336903522799814	07	648623	800254
Patchogue_987	-0.71856820851371	-0.828251222289206	-0.530199801055715	0.163626329208474	0.102597727237363	07	648623	800254
Patchogue_1015	-0.551670491966925	-0.559805867326562	0.249996236020552	0.345287865175524	0.045353390770519	07	648623	800254
Patchogue_1021	-0.860529632562801	-0.791371783717774	0.0296872514361997	-0.65219328023855	0.078569188778467	07	648623	800254
Patchogue_1008	-0.678249529881202	-0.790322851324029	0.25308130709498	0.696104339648368	-0.0135069715068978	07	648623	800254
Patchogue_1016	-0.689770730544921	-0.624263294926518	0.192838322561831	0.02537273642448	-0.122131581854156	07	648623	800254
Patchogue_1216	-0.756322808353129	-0.663760611255594	0.0462451664140462	0.234813204966823	-0.479002047691097	07	648623	800254
Patchogue_1014	-0.748427104820042	-0.624736346159823	-0.252351310536325	-0.0746759571785562	-0.081105189040822	07	648623	800254
Patchogue_995	-0.699556971322829	-0.372266298690171	-0.457702776487918	-0.222336574487414	0.0607127115001407	07	648623	800254
Patchogue_1484	-0.575596839311573	-0.764044842273915	0.452373665315807	0.061765799974637	0.0933284806606383	07	648623	800254
Patchogue_1214	-0.734833369311418	-0.500985813236061	0.852853131626334	-0.131959890287337	-0.0529928915609158	07	648623	800254
Patchogue_1215	-0.707828894195921	-0.532301252226663	-0.369507769442328	-0.237369955409827	0.373313829422534	07	648623	800254
Patchogue_1220	-0.544258969963681	-0.863262648197991	0.380169059911279	0.336019558524199	0.150473621317378	07	648623	800254
Patchogue_1219	-0.568423404018067	-0.656510335229598	-0.423120065036619	0.443457158974442	-0.281563967390672	07	648623	800254
Patchogue_1218	-0.540066838754585	-0.599487441571702	-0.103811156870295	0.0884030996088028	-0.280121363164269	07	648623	800254
Patchogue_1217	-0.642974494085048	-1	-0.336317449855278	-0.371932463169208	-0.0152530813127896	07	648623	800254
Patchogue_1020	-0.772714443775636	-0.713460014388216	0.989537177491846	0.0220752090244578	-0.0415316662410733	07	648623	800254
JekyllIs_1035	-0.386290410467766	0.202599549987333	-0.120798559191396	-0.0451227793444614	0.573725643888473	08	2749823	15212861
JekyllIs_1034	-0.377484710086823	0.20311200954989	-0.116288139758572	-0.0606618821578367	0.584597945349869	08	2749823	15212861
JekyllIs_1057	-0.396898474310711	0.21650963542659	-0.121827653356814	-0.0551021791534421	0.568426708143204	08	2749823	15212861
JekyllIs_1063	-0.981314182745884	-0.123443647614511	0.670838971885648	-0.724936066226105	0.579041079776713	08	2749823	15212861
JekyllIs_1222	-0.974934569474793	-0.11420931273545	0.663638272726486	-0.739729991823048	0.581594763826233	08	2749823	15212861
